LATITUDE,LONGITUDE
-31.390375,118.740518
-31.044708,121.630287
-31.434329,119.1027
-31.578268,119.231298
-31.465718,119.167592
-22.386728,133.053757
-31.630715,118.890887
-31.358483,118.965412
-31.337049,118.98073
-31.650673,119.021724
-31.316463,119.072843
-31.796647,118.950336
-31.314568,119.084527
-31.327553,119.022847
-31.465451,119.484839
-31.741571,119.329131
-31.229315,119.326971
-31.231112,119.337784
-31.275731,119.816996
-31.467713,119.487708
-31.74289,119.587721
-31.252585,119.457723
-31.270277,119.814907
-31.249013,119.294909
-31.230934,119.324198
-31.32927,119.280211
-33.533354,118.238952
-31.296026,119.654853
-31.311507,119.369961
-31.232202,119.32717
-31.276228,119.509245
-31.287055,119.992852
-22.29841,133.804816
-31.346452,119.382396
-31.270062,119.511392
-31.188763,119.324928
-30.845329,119.854934
-30.815382,120.159789
-30.817357,119.460146
-30.391228,119.826455
-30.836245,119.539064
-32.091899,117.981259
-32.128364,117.941853
-30.954297,121.164643
-30.933664,121.196537
-30.841001,121.152688
-31.012249,120.869744
-31.012964,120.906259
-31.038707,120.964791
-30.990916,121.271465
-30.707594,121.225188
-31.043452,121.055544
-30.944333,121.187336
-31.014948,120.850843
-30.957377,121.175732
-31.015852,120.851472
-30.889864,121.201647
-30.826527,121.193285
-30.917292,121.188893
-30.996175,120.847495
-30.913221,120.80918
-30.835674,121.096336
-30.883143,121.145353
-30.939192,121.165004
-31.098871,120.714921
-30.962146,121.175495
-22.256899,131.801262
-22.25701,131.793749
-30.778019,121.436267
-30.780027,121.429997
-30.718958,121.48082
-22.255907,131.805363
-20.736679,116.843206
-30.745297,121.472676
-22.251502,131.798594
-30.717095,121.440155
-30.785486,121.458064
-30.741102,121.468878
-30.785282,121.406629
-30.744413,121.451381
-30.777856,121.439239
-30.781209,121.45933
-22.255254,131.795934
-30.698953,121.467561
-30.745483,121.473091
-30.777863,121.434546
-30.66576,121.483741
-30.733671,121.389421
-30.767924,121.501992
-30.783957,121.453674
-30.740849,121.470344
-30.784303,121.437472
-22.248533,135.667893
-30.603758,121.57876
-30.728008,121.491017
-30.837989,121.329435
-30.777293,121.432235
-22.240328,134.315348
-31.481789,145.817887
-31.541232,145.696221
-31.497041,145.846101
-30.780312,121.432646
-30.77881,121.434562
-22.240283,134.315348
-30.730436,121.474895
-30.782492,121.404261
-30.737876,121.478434
-30.601239,121.603653
-30.738236,121.478376
-30.746334,121.47642
-32.859059,151.700452
-32.819726,151.699743
-32.828556,151.475275
-32.017564,146.336371
-32.921569,151.772259
-32.921118,151.772265
-32.920667,151.772271
-32.924726,151.772215
-32.389405,151.003054
-30.777544,121.42383
-31.407448,145.800139
-31.161574,145.654943
-31.564615,145.892115
-32.807643,151.65741
-32.913292,151.581767
-31.505438,145.827045
-30.811116,121.380135
-30.578405,121.440108
-30.604904,121.608815
-30.724821,121.466211
-30.659298,121.562073
-30.589057,121.455736
-30.812208,121.469946
-30.754714,121.452731
-30.761131,121.461247
-30.744213,121.472484
-30.735695,121.461757
-30.734742,121.483528
-22.212854,131.390398
-30.784046,121.491815
-30.871588,121.491219
-30.782924,121.488488
-30.542567,121.230283
-30.438724,121.325873
-30.208657,122.1026
-29.246159,122.13185
-30.464263,121.754913
-29.430979,121.599973
-30.389007,121.032941
-29.812272,122.38287
-30.478713,121.11582
-29.978141,121.041442
-30.378665,121.060514
-30.842094,120.206612
-30.507951,121.205904
-30.485012,121.347478
-22.202428,133.421096
-29.827287,121.916738
-30.335359,121.28839
-29.839361,121.799646
-29.403406,121.377258
-30.449806,121.125061
-30.081458,121.829781
-30.522781,121.234811
-22.198781,134.825835
-29.315059,121.991149
-30.570842,121.123424
-31.188856,120.401032
-31.182946,120.445011
-30.047309,121.160608
-30.15599,121.26526
-31.21261,120.259795
-31.125563,120.710497
-30.335359,121.2884
-31.092472,120.691355
-30.87351,120.555976
-30.213455,120.963783
-30.782114,121.488605
-30.872809,121.484527
-30.790864,121.480046
-22.176063,135.56268
-33.824114,116.055954
-31.010817,121.284335
-30.846492,121.508615
-30.769153,121.485057
-30.867269,121.503063
-30.872822,121.485572
-30.872834,121.486618
-24.9329,113.726615
-30.873613,121.483803
-30.759394,121.486087
-30.797075,121.608144
-30.833466,121.55325
-30.743863,121.568484
-30.806405,121.553865
-30.768644,121.486309
-30.806007,121.599653
-30.809237,121.554565
-26.164072,126.470238
-31.031591,123.568324
-26.026958,126.74656
-26.08715,125.852166
-25.998383,125.468943
-31.010792,125.331506
-31.098657,125.618089
-30.976327,122.616066
-31.015258,124.486952
-25.997594,128.283393
-22.12202,131.769765
-31.02352,123.084953
-30.815459,124.867478
-30.769281,128.964828
-29.821403,122.366999
-30.855,128.099464
-30.852783,128.099861
-22.13255,133.434352
-30.861073,121.688795
-31.005582,126.099207
-31.025403,123.238244
-31.035981,124.026257
-30.947456,127.035466
-30.967675,121.896746
-30.902746,127.542747
-31.001885,124.826073
-30.84121,122.112562
-30.787602,122.059755
-31.008167,125.332018
-30.983578,126.561503
-29.782024,122.289655
-31.075062,123.220546
-30.926357,122.162015
-31.009895,125.336249
-30.822149,128.424257
-31.010891,125.331037
-30.748905,121.750909
-26.115267,126.668011
-26.015449,126.751135
-31.013072,125.682938
-22.076938,132.211747
-31.033382,123.571479
-28.849583,120.334302
-28.091898,120.25647
-29.042606,120.319087
-28.528847,120.138885
-28.075399,120.538489
-29.355648,120.525033
-29.344256,120.416139
-29.403516,121.343661
-30.039251,120.660182
-29.690624,121.022203
-29.691196,121.029094
-29.693972,121.030053
-30.057243,120.568484
-29.69434,121.029363
-27.608552,120.54831
-27.282471,120.551429
-27.849424,120.597221
-28.008692,120.508925
-27.840631,120.700289
-27.287429,120.554393
-27.731806,120.57902
-27.877574,120.713883
-27.381457,120.968056
-27.927484,121.294008
-27.476078,121.199361
-27.89772,121.29549
-27.55481,122.083558
-28.010207,120.505723
-28.008665,120.50828
-27.832578,120.70223
-27.534204,120.91337
-28.004556,120.517544
-28.666626,121.157354
-21.941445,133.548932
-27.91899,120.700822
-27.914422,120.704982
-27.820145,120.733356
-27.824953,120.751526
-28.455325,120.898616
-27.637502,120.558262
-27.816461,120.701605
-21.917568,131.247494
-28.042751,122.358306
-27.817522,120.738485
-27.799663,120.750017
-27.86535,120.751402
-27.795479,120.742492
-27.816825,120.696381
-28.458838,120.89242
-27.81571,120.738015
-27.644308,120.865734
-27.815701,120.737508
-27.856066,120.584893
-31.435079,152.491102
-27.032492,120.917688
-28.390332,121.674741
-27.551692,121.829002
-27.781678,120.753837
-27.62717,120.901782
-30.853831,115.768071
-27.918128,120.6989
-27.803807,120.674423
-28.181646,120.881414
-27.446433,120.767424
-28.879516,121.320583
-28.916119,121.329368
-28.911902,121.428921
-28.892584,121.323592
-28.84698,153.038092
-29.771351,151.115943
-29.087567,121.674195
-28.881898,121.335043
-28.88726,121.330855
-28.882011,121.318081
-21.830533,134.825133
-28.865441,121.317877
-28.88346,121.315536
-28.91252,121.330247
-29.056186,121.446419
-28.816489,121.300219
-28.888716,121.452854
-28.988121,121.387743
-28.889676,121.457966
-21.815095,135.936341
-28.954235,121.484756
-28.883434,121.313486
-28.675601,120.964834
-28.675325,121.159943
-21.74931,133.717002
-28.885947,121.365123
-29.282576,121.268379
-28.687971,121.061942
-27.578255,120.19311
-27.282081,120.550966
-27.171725,120.542796
-27.212078,120.554124
-27.28148,120.534224
-21.731151,132.337679
-27.210565,120.55017
-28.709576,121.872857
-28.597574,122.41844
-29.267698,122.314331
-28.812171,122.40596
-21.744785,135.210052
-28.624457,122.374304
-28.812338,122.404955
-28.816855,122.405954
-28.627963,122.399112
-28.62602,122.400791
-28.336223,122.009867
-21.73358,133.762872
-28.582494,122.48397
-28.148801,122.384215
-28.611024,122.397909
-28.563163,122.39307
-28.487914,122.237695
-29.133549,122.136871
-28.534857,122.524556
-21.731883,133.767914
-28.627302,122.404978
-27.848173,123.252108
-21.704543,136.32987
-28.202536,122.967096
-28.624008,122.401068
-28.729111,122.048349
-28.88163,121.806293
-28.498766,122.274238
-27.810742,124.028346
-31.322954,121.774915
-31.054047,121.868503
-21.685476,135.609484
-31.327806,121.774663
-31.345616,121.757856
-31.014247,121.925343
-31.002031,121.909234
-31.287856,121.737287
-31.290974,121.733306
-31.053981,121.871333
-31.328999,121.772956
-30.998679,121.831452
-31.202527,121.618088
-31.189117,121.145962
-31.227595,121.477298
-31.214044,121.622014
-31.211181,121.673102
-21.645498,132.749218
-31.208738,121.615164
-31.185379,121.64132
-31.229965,121.466404
-31.210098,121.673086
-31.17789,121.678425
-31.196131,121.668558
-31.195859,121.66851
-31.505822,121.842032
-21.62768,133.754047
-21.123124,119.857638
-29.043118,122.444927
-32.202659,121.802571
-21.16396,119.844948
-32.031456,126.058055
-31.808466,125.928497
-31.676945,128.883249
-31.733919,121.731532
-32.1426,121.869432
-32.1443,121.876017
-32.26585,125.489239
-31.46291,121.83572
-32.248652,126.301441
-32.436385,124.104057
-31.678301,128.885621
-31.648624,128.834738
-31.64892,128.833714
-31.36145,121.783322
-32.219148,122.838914
-21.565466,131.016466
-31.751435,121.723903
-21.13927,119.86372
-32.197946,121.766509
-32.118213,121.695507
-31.376572,121.806503
-31.450544,121.835031
-31.45342,121.833733
-31.460724,121.810877
-31.688402,121.647751
-31.37019,121.809001
-31.498661,122.096775
-31.926607,126.973045
-31.376211,121.536582
-32.4581,123.864932
-32.186658,122.798636
-31.721438,126.590914
-31.818062,128.220582
-31.916938,127.520637
-36.566876,146.158604
-37.156901,144.159908
-31.989827,126.548473
-32.066864,122.421937
-37.10819,144.06182
-32.071496,121.662026
-37.811867,144.78126
-35.957528,145.040705
-37.975559,145.094644
-38.351864,141.593407
-31.842381,127.857355
-31.818088,128.224808
-32.309946,123.72649
-32.169563,122.830706
-21.515213,134.001244
-32.195736,121.794493
-31.37384,121.803803
-31.373752,121.803972
-31.578702,125.201787
-32.198533,121.778606
-32.19809,121.78136
-32.377918,124.614617
-31.840576,128.063602
-21.514838,133.983879
-31.729944,121.740031
-32.200505,121.779206
-32.028763,122.794968
-32.223693,122.830607
-32.195853,122.830637
-37.821164,144.966725
-37.834259,144.914212
-37.848924,144.847883
-38.252524,146.582974
-38.23041,146.389779
-31.371547,121.802622
-37.05277,146.087477
-38.14625,145.123303
-37.846515,145.227644
-37.059969,142.779699
-37.712711,144.982739
-37.368921,149.706042
-36.799856,147.696145
-31.374206,121.804323
-36.131447,146.92528
-37.470171,143.6166
-37.470984,143.579612
-37.641828,145.049485
-31.381928,121.809905
-37.046082,145.300184
-37.27367,144.951766
-37.643938,144.410249
-37.945191,142.255096
-31.506047,121.837038
-37.571789,144.098085
-38.593693,143.495496
-38.237658,145.0588
-37.830286,144.99681
-38.385271,142.482172
-36.092181,145.442594
-37.686727,144.858477
-37.337843,145.85544
-38.240575,144.315635
-21.472936,135.374236
-31.750517,121.715153
-35.921747,145.64633
-37.876813,145.138349
-37.216142,145.415832
-31.384369,121.79126
-38.261604,146.392032
-37.812231,144.947887
-37.849375,144.882645
-38.249555,146.415105
-36.00946,146.004896
-37.844328,144.768015
-36.36185,144.711941
-32.142529,121.869571
-37.187076,145.701123
-37.713232,144.854085
-37.78396,144.838528
-35.256496,143.106359
-35.458811,142.679691
-37.348735,144.140772
-38.657461,146.318475
-38.173668,144.074241
-37.825994,143.194363
-37.865571,143.466523
-31.994443,122.853217
-38.555419,146.66478
-37.825194,145.06966
-38.016767,145.352727
-37.778075,145.032283
-37.843095,145.270342
-38.078965,145.123588
-37.879228,145.045511
-32.22642,123.24872
-37.92295,145.118301
-37.707537,145.009706
-37.805904,144.931365
-37.775598,144.820038
-37.753743,145.064936
-37.774989,144.821192
-37.77501,144.822326
-37.853297,145.052334
-37.774883,144.820343
-37.774831,144.819947
-38.00845,145.089008
-31.470374,121.544244
-37.775459,144.819815
-37.774756,144.81836
-37.774749,144.817963
-37.875514,145.138836
-38.028904,145.306312
-37.96786,145.177487
-37.734305,144.928821
-37.876564,145.080827
-37.789447,144.832622
-37.754981,144.998844
-37.896052,145.255843
-37.777245,144.833558
-37.804868,144.898285
-37.694876,143.199111
-32.360357,123.62537
-37.868529,145.079898
-38.147141,144.357459
-37.818668,144.965714
-37.814712,144.810483
-37.882428,144.703878
-37.863694,144.77374
-21.456677,133.972045
-37.949033,145.070635
-37.818155,144.951698
-36.554456,145.97263
-32.142607,121.727582
-36.838268,144.930318
-36.731539,146.322674
-36.756513,146.355728
-37.191276,145.714346
-31.828159,121.642578
-37.733773,145.053485
-37.812903,144.909246
-37.812463,144.909826
-37.816696,144.909707
-37.878619,145.06315
-36.481128,144.637398
-38.313493,142.925573
-38.411638,144.157471
-32.348679,124.732582
-38.111123,144.34456
-38.257243,146.420642
-37.740887,144.954739
-37.810972,144.927418
-37.794655,144.950303
-32.13115,126.299497
-36.76632,144.244345
-36.863944,147.279495
-38.237283,146.4304
-37.76313,145.167313
-37.782868,144.833053
-31.898349,127.103371
-36.381736,145.40228
-37.786613,144.875354
-37.852423,144.979164
-37.675835,144.916027
-36.120311,145.878136
-37.286707,146.718104
-37.772207,144.957622
-37.781936,145.026049
-37.636807,144.939692
-37.814788,144.965423
-38.289248,145.214753
-37.938413,145.076943
-36.459752,147.04456
-38.305882,145.185983
-37.713876,144.96138
-37.652466,145.022683
-38.108045,147.081354
-38.015088,145.225014
-37.9833,145.214679
-37.7953,144.985037
-37.895386,145.063506
-37.672622,145.886601
-37.984869,145.217146
-37.956495,145.153161
-21.399469,136.574648
-37.851335,146.550009
-37.638672,145.549362
-37.749655,146.353567
-32.195606,124.768391
-37.835384,144.957812
-37.108491,142.74732
-37.004725,147.889193
-38.339382,143.400335
-31.605335,121.519305
-38.034863,144.099803
-37.796717,144.962682
-37.806843,144.96195
-31.470403,121.544412
-38.013788,144.431949
-37.822236,145.037814
-37.721678,145.049661
-37.824536,144.961065
-37.823587,144.963477
-36.87042,145.136739
-37.724319,144.841908
-37.583671,141.285416
-37.751826,144.796789
-37.889817,144.699271
-38.174304,144.381417
-38.146359,144.354749
-32.397208,123.999139
-38.149159,144.353051
-37.834704,144.819436
-36.642707,144.442284
-37.753507,145.053366
-38.346304,143.211065
-38.217372,145.036439
-38.370761,144.892256
-37.875433,145.088814
-37.560172,143.858255
-37.112971,149.356339
-37.117822,149.505926
-37.290824,149.457335
-38.282018,144.486145
-37.774137,144.82871
-37.221922,145.921893
-33.300667,151.36637
-31.203086,121.660694
-38.289106,145.193718
-37.346804,144.526599
-37.624431,144.943149
-37.624306,144.943775
-37.624366,144.944624
-37.624678,144.946994
-37.624499,144.947056
-37.67118,144.846
-37.62413,144.944007
-37.624365,144.947116
-37.623369,144.94686
-38.392528,144.971655
-37.759194,145.333143
-38.137771,145.168474
-37.623644,144.947136
-21.399468,136.574706
-37.624332,144.945248
-37.628639,144.944166
-37.624203,144.945591
-37.623932,144.945542
-37.807134,144.947573
-37.742361,145.030733
-37.766746,145.238972
-37.824777,144.938677
-38.187335,145.09205
-37.972075,145.147328
-38.146038,145.12696
-38.10048,145.198715
-37.977137,145.206517
-31.177655,121.679205
-37.824079,144.955511
-37.687821,144.869106
-31.167476,121.65469
-37.671295,144.852346
-37.675497,144.857893
-37.749974,144.860594
-31.203134,121.656705
-37.807881,145.028199
-38.513246,143.007437
-37.56986,145.491875
-37.143172,142.510162
-38.215429,146.544346
-36.976032,145.014718
-37.680484,144.73892
-37.691831,144.745607
-38.134654,141.62987
-37.948325,144.592471
-37.965239,144.538993
-37.825989,145.0038
-37.866785,144.981044
-36.30925,145.04953
-37.808125,144.978838
-37.826021,144.858955
-37.838184,144.788654
-36.332684,141.701185
-31.223929,121.682761
-37.750864,145.021882
-37.362394,143.345762
-37.873205,145.246673
-37.937507,145.038507
-37.886544,144.703739
-31.22935,121.687935
-37.055077,144.77134
-38.663174,146.324513
-37.93853,145.067609
-31.066796,121.606891
-38.149425,145.190664
-36.386514,145.422696
-37.228424,143.201094
-37.061587,143.738449
-37.956362,145.023551
-31.035234,121.605738
-37.842596,144.906704
-37.946042,145.069574
-37.790235,144.911589
-37.80919,144.818823
-37.820418,144.965269
-31.016121,121.59617
-37.831117,144.930206
-37.819876,144.787837
-31.000831,121.594717
-37.347621,145.710781
-37.781206,144.742168
-37.176816,145.152631
-33.929536,142.356431
-38.398454,144.201127
-38.123418,145.132558
-31.217837,121.682583
-31.176409,121.64617
-37.813257,145.351466
-37.690669,145.000802
-36.931607,145.674766
-37.690703,144.599956
-31.203626,121.660581
-36.14035,144.728672
-35.921086,145.667843
-36.596185,142.731171
-36.357422,146.326655
-37.9306,145.095237
-38.518351,147.839054
-31.188888,121.666267
-37.676558,144.929918
-34.884401,142.200909
-37.218676,145.416625
-37.211572,145.417844
-38.13499,145.134887
-37.205119,145.367385
-38.489528,145.550413
-38.608331,145.590678
-38.452009,145.239624
-36.996939,144.262942
-36.342137,145.413898
-37.605113,144.894894
-36.493309,146.132605
-37.146768,146.449833
-38.062058,145.173328
-38.076556,145.178439
-38.029899,145.233144
-37.836425,144.976419
-37.844002,144.908709
-37.816619,144.959295
-36.016178,145.999595
-37.299224,145.36806
-30.982999,121.671914
-38.170804,146.349976
-37.741736,144.997918
-37.687616,145.11296
-37.653402,145.030139
-37.749169,145.044456
-37.799863,144.985765
-37.828374,144.910173
-31.02175,121.616138
-37.865403,144.974034
-37.873635,145.023604
-37.924151,145.04819
-37.924042,145.118956
-37.949467,145.153815
-37.962171,145.266186
-37.967667,145.272204
-30.93094,121.639698
-38.154926,145.108016
-37.804826,144.986141
-38.19832,144.166362
-38.180095,146.014788
-37.632063,144.458759
-37.875023,145.164998
-37.83053,145.019187
-37.797868,144.935564
-37.85861,144.801455
-34.500654,142.360433
-34.5148,142.47925
-37.804068,144.933552
-37.801903,144.917075
-37.803633,144.917027
-37.768863,144.999037
-37.816922,144.969
-38.287261,143.524461
-38.387072,141.633541
-37.648006,145.080039
-38.314155,142.379953
-37.96589,144.686368
-37.648534,145.019274
-37.65592,144.950499
-36.329268,143.972483
-37.727495,144.787186
-34.319412,141.995856
-34.206359,142.156469
-34.174049,142.080077
-34.292482,142.239138
-31.061671,121.559984
-34.776677,142.277809
-34.762223,142.280318
-35.061207,142.315126
-37.049154,143.753855
-37.072499,144.206808
-36.375506,145.348567
-36.353912,145.411319
-36.383892,145.41528
-35.97333,145.696688
-31.192882,121.686129
-36.273914,143.363779
-35.810456,144.211116
-35.616848,143.452469
-38.223893,145.511
-34.587911,142.771539
-35.345428,143.522897
-38.064204,142.808511
-38.233529,143.145726
-37.918076,142.447034
-31.173246,121.68042
-38.617505,142.996787
-38.383312,142.501594
-37.841074,144.955951
-37.818669,145.154466
-37.779952,145.14805
-37.700367,144.452515
-38.243727,146.368754
-31.20926,121.681915
-38.249001,146.41248
-37.218355,145.706167
-38.420127,145.529167
-38.454514,145.238417
-38.519802,145.327671
-37.815113,145.010796
-36.180737,147.550623
-21.244987,132.61447
-31.03158,121.6016
-37.749414,145.002682
-37.808425,144.928625
-37.90238,145.1625
-37.832428,144.995616
-37.56642,143.810101
-37.545434,143.798335
-31.210863,121.623163
-38.393863,144.828979
-36.380079,145.402326
-38.113166,145.281555
-38.018553,145.300968
-35.300731,143.569339
-31.124812,121.614791
-37.873798,145.23512
-36.442684,145.236803
-37.802498,145.285998
-37.911141,145.157959
-37.839785,147.894689
-37.82801,147.624217
-31.161107,121.649534
-37.864791,147.990944
-37.867736,148.005195
-37.744083,144.967588
-35.782957,144.594587
-35.824134,144.643813
-37.849812,145.032423
-31.16251,121.654235
-37.848376,145.115425
-37.776079,144.906084
-38.641508,143.893433
-37.603091,144.944303
-38.01426,145.223895
-31.173334,121.654082
-36.779539,144.300725
-37.630684,144.722007
-38.383022,144.884574
-38.172797,144.57413
-37.683707,145.015503
-37.628516,144.955217
-37.902205,145.245416
-37.797335,144.961927
-31.165656,121.653142
-37.837791,145.041152
-37.510433,145.060604
-37.29803,142.922558
-37.883307,147.85985
-36.442676,145.236245
-37.737169,145.000686
-37.678625,145.123359
-37.680288,145.171849
-36.807661,143.571965
-36.793301,143.556693
-36.820022,143.866727
-36.774016,143.83107
-36.779776,143.831394
-36.82478,143.897171
-36.860301,143.73702
-36.857513,143.744546
-37.703623,144.85595
-37.909456,145.188713
-37.837242,144.976737
-37.807133,144.919291
-36.01395,144.962806
-37.862011,145.282006
-36.446303,144.985423
-37.985402,145.146709
-37.7522,145.020938
-21.238807,134.115216
-38.403193,145.073469
-38.468653,145.014877
-38.143688,144.360208
-37.815349,144.844996
-38.18462,145.208633
-37.626406,143.902256
-37.846317,144.967284
-37.853609,144.972141
-37.627239,145.133717
-31.125194,121.620155
-38.151285,145.128195
-37.669283,144.931311
-37.930613,144.670524
-38.069745,145.134836
-37.756959,144.979505
-31.21001,121.667209
-37.841243,144.689929
-37.766922,145.238684
-38.050706,145.1164
-37.937424,145.001415
-36.010547,146.016422
-36.451577,146.379686
-38.005802,145.08631
-35.468178,143.269715
-35.48398,142.845274
-37.725719,144.961986
-36.488276,146.007399
-37.910353,145.066698
-37.82435,144.748168
-36.168941,147.904677
-37.654598,145.157007
-38.256179,146.571866
-38.108763,146.970425
-37.843298,145.041688
-37.846776,144.967783
-37.835712,144.925078
-37.827126,144.923614
-37.839087,144.669657
-38.271162,146.392981
-33.740847,143.001643
-37.821251,144.927755
-31.071474,121.65923
-38.358298,142.441106
-37.812368,145.228233
-37.95956,145.18862
-37.857187,144.992616
-37.751259,144.909054
-38.147892,144.360798
-36.117085,146.890135
-37.51557,145.138992
-38.241081,142.901095
-38.376338,146.147221
-36.930842,147.181487
-36.280394,143.414781
-37.818106,144.801578
-37.864837,147.990808
-35.999586,145.112381
-37.860523,145.114206
-37.809489,144.963865
-38.108331,147.052496
-32.442611,121.742028
-34.299807,142.182308
-34.192396,142.170094
-37.903495,145.034588
-37.897928,145.230619
-37.642605,144.951771
-37.66651,144.94794
-37.394398,144.579363
-36.743119,142.082263
-21.238762,134.115255
-37.849498,145.04607
-37.856474,145.059184
-37.863016,144.832468
-36.922596,144.708582
-36.879143,144.708928
-37.799681,147.612392
-37.825154,145.307118
-32.803169,121.612869
-36.699677,144.241129
-36.651232,144.204161
-38.163456,146.008163
-37.743778,142.025846
-38.271684,146.389433
-38.263275,146.410308
-38.275592,146.395631
-38.339155,143.582662
-32.475116,121.791206
-37.055729,142.779364
-36.972225,142.613205
-37.719953,145.137972
-37.726194,145.028608
-37.80707,144.998858
-38.354463,144.953894
-38.172568,144.29696
-33.120132,121.625182
-38.14373,146.327393
-37.193741,145.708896
-37.880697,147.964048
-38.112005,144.363688
-37.81122,144.957116
-37.995291,145.173962
-33.262624,122.04731
-38.136982,146.480749
-38.234604,146.399113
-38.386699,141.635828
-37.853471,144.974589
-38.285977,145.213004
-37.652266,145.08707
-37.68985,145.01103
-37.40394,143.480728
-37.725346,145.160019
-33.236793,121.995911
-37.831872,144.856615
-36.76864,144.336952
-37.576819,143.831211
-37.659604,144.955045
-36.758832,144.25637
-38.280306,144.606688
-33.228585,121.714136
-37.69023,145.220824
-37.824851,144.958444
-19.643669,134.1858
-33.244571,122.00647
-12.577427,131.104101
-37.851399,145.135465
-37.94768,145.203137
-37.666585,145.061534
-33.227407,121.713585
-37.890758,145.067039
-37.604669,143.977234
-37.055478,146.088007
-37.260976,143.145157
-31.988301,115.946914
-37.165733,141.59268
-21.20989,130.815334
-33.310684,121.995085
-37.972718,145.064209
-37.982685,145.034799
-38.550955,143.979914
-37.810268,145.060735
-37.817779,144.955969
-37.816932,144.959116
-37.818018,144.964596
-33.318803,122.045678
-37.823182,144.815742
-37.905349,145.052896
-37.700547,144.887682
-37.811573,144.862826
-37.669135,144.857453
-38.31433,145.181587
-38.465999,145.243536
-32.665364,123.584813
-36.535149,145.986614
-38.192643,146.557953
-38.240279,146.561332
-38.265062,146.561182
-38.240729,146.561329
-37.794214,145.000625
-37.996099,145.139208
-37.823022,145.036316
-37.837329,145.070481
-35.905889,144.305256
-35.906777,144.345109
-37.818087,144.994868
-37.819691,145.119337
-37.815994,144.97266
-33.409414,122.222835
-37.812857,144.96843
-37.813129,145.081335
-37.809411,144.972385
-37.819595,144.982899
-37.809473,144.976018
-37.802819,144.899649
-37.804633,145.177306
-37.734843,144.991103
-33.091816,121.59409
-37.727431,144.866836
-37.694319,145.02486
-37.691581,144.988189
-37.834975,145.165628
-36.028945,144.515219
-37.798379,144.999161
-33.222987,121.710945
-37.808028,145.002183
-37.811418,145.011315
-37.658268,144.940459
-38.16647,145.200287
-38.517809,143.977101
-38.503206,145.231613
-33.24356,121.833058
-38.096244,141.641287
-37.950163,145.163699
-37.859117,145.001714
-37.756639,145.054759
-37.909058,145.061898
-37.931344,145.077275
-37.803726,145.08385
-37.823977,145.086166
-38.008533,145.088551
-33.353735,122.065642
-37.909947,145.105438
-37.932142,145.118294
-37.834265,145.134761
-37.922168,145.137092
-38.12488,145.133764
-36.44964,142.048205
-38.361439,142.111224
-37.205543,142.15259
-33.451555,122.056761
-36.9548,142.14924
-37.883275,142.301231
-36.251561,142.395759
-38.17422,145.142448
-36.059772,145.204777
-37.905839,145.161845
-38.29145,145.18506
-38.496885,145.236686
-37.535506,143.821726
-37.758756,145.353245
-38.488576,145.551341
-37.100172,143.522535
-37.092517,146.199186
-37.35631,144.133554
-37.111002,144.335071
-38.142737,144.316261
-33.394568,122.00898
-36.359015,146.329272
-37.1455,146.447989
-38.092579,144.321517
-38.093492,144.365836
-37.260769,144.464023
-37.051354,146.440492
-36.076261,146.448895
-36.356064,146.71313
-36.583849,146.719788
-38.1955,144.476908
-33.422648,121.993614
-36.106688,146.730161
-37.67966,144.503904
-36.901216,147.063559
-38.250924,144.541036
-37.685119,144.562343
-33.54356,122.185014
-37.900125,144.659887
-38.497058,145.236235
-38.520174,145.327238
-37.690352,144.602202
-37.702848,144.804025
-37.82675,144.813308
-38.370973,144.824947
-37.755435,144.900651
-33.52069,121.75407
-37.640691,144.929951
-37.789421,144.942159
-37.810009,144.949652
-37.665403,144.957391
-37.815023,144.952921
-37.830815,144.954189
-38.195973,144.343306
-37.821191,144.95525
-37.820064,144.95778
-33.404852,121.961752
-37.810899,144.959396
-37.84078,144.96121
-37.825699,144.960579
-37.814893,144.961104
-37.812127,144.962657
-37.822431,144.964418
-33.457591,122.142778
-37.811627,144.965056
-37.806706,144.967064
-37.853998,144.971164
-37.814808,144.971784
-37.771339,144.976719
-37.932392,145.443716
-33.519037,121.439326
-38.630179,145.719722
-34.299808,142.182275
-37.86005,144.97725
-38.2313,142.931663
-37.410108,143.341442
-37.793405,144.979637
-37.927584,144.700665
-37.673548,144.847405
-33.426033,122.16003
-37.815657,144.979257
-37.816122,144.964421
-37.813447,144.966028
-37.821115,144.966499
-37.756909,144.983434
-37.815488,144.966824
-37.857426,144.981868
-37.814765,144.969286
-33.385069,121.449522
-37.850619,144.984327
-37.812088,144.970836
-37.809384,144.986585
-37.736087,144.99007
-37.82869,144.987764
-37.799673,144.993095
-35.339294,143.557359
-33.520689,121.753983
-37.853637,144.894173
-37.819863,144.961876
-37.819752,144.965855
-37.81863,144.968726
-37.794486,144.950989
-37.799905,144.964582
-38.175163,146.007091
-37.671068,144.849744
-37.769829,144.971197
-37.837498,144.883667
-37.811512,144.974032
-38.230362,146.45342
-37.685436,144.851937
-33.498744,121.991485
-37.947187,145.06249
-37.604255,144.943841
-37.683647,144.912882
-37.021323,145.13415
-36.556694,145.996188
-36.377623,145.404817
-36.356229,146.319477
-37.928278,145.271761
-38.3741,142.206079
-37.834761,144.973965
-34.236349,142.170126
-34.166573,142.058501
-34.308137,142.189119
-37.736754,144.795647
-33.681399,121.828788
-37.665547,144.883347
-37.895855,145.137188
-37.775883,144.887526
-37.788252,144.919707
-37.881454,147.981501
